,session,method,mturker,views,id,hist,guess,time,bonus,pay
0,ka00la5x,history,AAZ7T1973N952,0,1,[],473.550353053561,2.0,0.0,0.01
1,ka00la5x,history,A1ZB2OELU4HJU2,0,3,[],816.466125954415,43.0,0.0,0.14
2,ka00la5x,history,A2B8AE07W13OX7,0,4,[],1.0,66.0,0.0,0.22
3,ka00la5x,history,A3PVI0ZLZ32BK8,0,2,[],750.0,115.0,0.0,0.39
4,ka00la5x,history,A2VDGWD0BBMSP2,0,7,[],358.337910835549,62.0,0.0,0.21
5,ka00la5x,history,A1QAUVWF9FOUQ8,0,9,[],317.514604537828,4.0,0.0,0.01
6,ka00la5x,history,A3I4JF910GYEP9,0,10,[],77.1106896734725,21.0,0.0,0.07
7,ka00la5x,history,A2Y91345D1LQ2C,0,11,[],900.0,4.0,0.0,0.01
8,ka00la5x,history,A16RNO7F5Z4KB0,0,12,[],317.514604537828,21.0,0.0,0.07
9,ka00la5x,history,ATPZZKJXUGQVX,0,13,[],272.155375318138,2.0,0.0,0.01
10,ka00la5x,history,AI1C80MVFZXAK,0,14,[],805.579910941689,4.0,0.0,0.01
11,ka00la5x,history,A38TRK9FTACBMB,0,15,[],1043.26227205286,2.0,0.0,0.01
12,ka00la5x,history,A3EG6YEKPXRBJO,0,16,[],907.1845843937939,45.0,0.0,0.15
13,ka00la5x,history,A9J7T2MWVURX2,0,17,[],589.6699798559661,75.0,0.0,0.25
14,ka00la5x,history,ATUCZB2W7VVI7,0,18,[],476.0,12.0,0.0,0.04
15,ka00la5x,history,A3AO9CWIMY299F,0,19,[],204.116531488604,5.0,0.0,0.02
16,ka00la5x,history,AFZ0FCH5BDWOM,0,22,[],500.0,6.0,0.0,0.02
17,ka00la5x,history,AIR5EJRK7HYI4,0,24,[],1013.7787730600699,2.0,0.0,0.01
18,ka00la5x,history,A3RSZN0UNN5GSC,0,27,[],544.310750636277,6.0,0.0,0.02
19,ka00la5x,history,A1WFX002RMZY7N,0,26,[],263.08352947419996,42.0,0.0,0.14
20,ka00la5x,history,AVZOGPWNTUPC4,0,28,[],816.466125954415,5.0,0.0,0.02
21,ka00la5x,history,A3BULG7KJD87UR,0,29,[],907.1845843937939,22.0,0.0,0.08
22,ka00la5x,history,A1SI9PMRC9RJQ5,0,30,[],72.0,3.0,0.0,0.01
23,ka00la5x,history,AQV2XYHODKDTX,0,32,[],952.5438136134841,1.0,0.0,0.01
24,ka00la5x,history,A19F75QCU199K8,0,35,[],498.951521416587,2.0,0.0,0.01
25,ka00la5x,history,ALWYLVUFJ0MBA,0,37,[],561.547257739759,3.0,0.0,0.01
26,ka00la5x,history,A1U35FQG61MG1V,0,36,[],850.0,12.0,0.0,0.04
27,ka00la5x,history,A2VBE0DAYKZ4BV,0,38,[],997.903042833174,4.0,0.0,0.01
28,ka00la5x,history,A8G1M6RVRLMZS,0,39,[],446.788407813944,2.0,0.0,0.01
29,ka00la5x,history,A3BDLRX2X1X28T,0,41,[],262.629937182003,4.0,0.0,0.02
30,ka00la5x,history,AWMQYV1RQM94M,0,45,[],1000.0,2.0,0.0,0.01
31,ka00la5x,history,ANCCKNF1DKRZO,0,46,[],181.436916878759,1.0,0.0,0.01
32,ka00la5x,history,A2C3RBOLG8AKAU,0,48,[],1270.05841815131,5.0,1.0,1.02
33,ka00la5x,history,A2O0GVJ7DBZSJB,0,49,[],544.310750636277,6.0,0.0,0.02
34,ka00la5x,history,ARFQ8FJRKCUZ6,0,51,[],222.26022317648,5.0,0.0,0.02
35,ka00la5x,history,A20SXG1DHDIDI7,0,52,[],181.436916878759,1.0,0.0,0.01
36,ka00la5x,history,A16QTKULP8HQ6G,0,54,[],3856.44166825802,19.0,0.0,0.07
37,ka00la5x,history,A2YAS6UIR1S8XS,0,55,[],601.009787160889,4.0,0.0,0.02
38,ka00la5x,history,A2N962G55T9MOB,0,56,[],458.12821511886597,5.0,0.0,0.02
39,ka00la5x,history,A1XE5G7H6AO5HH,0,57,[],544.310750636277,2.0,0.0,0.01
40,ka00la5x,history,A2BN56TKLF1095,0,58,[],1451.4953350300698,5.0,0.0,0.02
41,ka00la5x,history,A34NCA6D67DZ7I,0,60,[],960.254882580831,4.0,0.0,0.02
42,ka00la5x,history,A1BAF8T9JNUFFY,0,63,[],510.29132872150905,5.0,0.0,0.02
43,ka00la5x,history,A1NV02SVN1952W,0,64,[],510.29132872150905,15.0,0.0,0.05
44,ka00la5x,history,A3E48XODJAFLU7,0,65,[],510.744921013706,5.0,0.0,0.02
45,ka00la5x,history,AL8KOIH1DJ7D9,0,66,[],498.951521416587,2.0,0.0,0.01
46,ka00la5x,history,A22HREFDIY7AZN,0,68,[],106.594188666271,9.0,0.0,0.03
47,ka00la5x,history,A2VGEE0ZIZ8CBQ,0,69,[],861.8253551741051,56.0,0.0,0.19
48,ka00la5x,history,AKPXWXJFLHM08,0,71,[],110.0,5.0,0.0,0.02
49,ka00la5x,history,A261N5K4WI6LZ9,0,72,[],362.873833757518,15.0,0.0,0.05
50,ka00la5x,history,A3FMI8V8R5COHM,0,73,[],362.873833757518,9.0,0.0,0.03
51,ka00la5x,history,A3BZS2X96LHJRN,0,74,[],1179.33995971193,6.0,1.0,1.02
52,ka00la5x,history,A2OLSZ6DD9I239,0,76,[],513.920067059084,5.0,0.0,0.02
53,ka00la5x,history,A2QQLILCFFQQNX,0,77,[],226.796146098449,4.0,0.0,0.01
54,ka00la5x,history,A1U3BVXLZI3BQZ,0,78,[],1100.0,6.0,0.0,0.02
55,ka00la5x,history,A2HZH914LU6O6J,0,79,[],344.73014206964206,3.0,0.0,0.01
56,ka00la5x,history,A1JS6T809ORXEF,0,80,[],1133.98073049224,13.0,1.0,1.05
57,ka00la5x,history,A3VNDI4VH9W87E,0,81,[],1000.0,1.0,0.0,0.01
58,ka00la5x,history,ARR1VG3SV6BLW,0,82,[],272.155375318138,20.0,0.0,0.07
59,ka00la5x,history,A4HNS81WU3KY1,0,84,[],544.310750636277,14.0,0.0,0.05
60,ka00la5x,history,A3CXK1KSRGU27V,0,85,[],543.403566051883,4.0,0.0,0.01
61,ka00la5x,history,A1EN9IMH5K6QQ6,0,87,[],162.0,3.0,0.0,0.01
62,ka00la5x,history,A2RG35OL29USIZ,0,88,[],800.0,2.0,0.0,0.01
63,ka00la5x,history,A1RGKDDAQN68NO,0,89,[],226.796146098449,4.0,0.0,0.01
64,ka00la5x,history,A1N90NJVNSUG6V,0,90,[],1250.0,3.0,1.0,1.01
65,ka00la5x,history,AAP7W30OSR9CG,0,92,[],1250.0,11.0,1.0,1.04
66,ka00la5x,history,A2RECXCI9WYQS4,0,95,[],362.873833757518,32.0,0.0,0.11
67,ka00la5x,history,A11W9XU1ESKSAY,0,98,[],1260.0,17.0,1.0,1.06
68,ka00la5x,history,A21V0SPZ59EEA0,0,97,[],1300.0,48.0,1.0,1.16
69,ka00la5x,history,A1S3GKL6QIS58S,0,100,[],1350.0,7.0,1.0,1.02
70,ka00la5x,history,A2YN6Z2DAW88XZ,0,99,[],1300.0,14.0,1.0,1.05
71,ka00la5x,history,AVXIS14CG6W0U,0,101,[],816.466125954415,3.0,0.0,0.01
72,ka00la5x,history,A3244QNIOAH7C5,0,103,[],55.0,7.0,0.0,0.02
73,ka00la5x,history,A23KB5AO13NF7W,0,102,[],1280.0,35.0,1.0,1.12
74,ka00la5x,history,A3NLA93RQQMSVF,0,105,[],2535.12732108846,5.0,0.0,0.02
75,ka00la5x,history,A3CTVVSWHDN3OA,0,107,[],1280.0,25.0,1.0,1.09
76,ka00la5x,history,A1EMSVFCBEFMXR,0,108,[],1500.0,12.0,0.0,0.04
77,ka00la5x,history,A3B6U8V80CDFPV,0,111,[],1300.0,3.0,1.0,1.01
78,ka00la5x,history,A1SM32WW2YLFMM,0,109,[],1171.0,12.0,1.0,1.04
79,ka00la5x,history,AN26GE0GN8DP0,0,114,[],1260.0,5.0,1.0,1.02
80,ka00la5x,history,A1HTXHJ38BFIDC,0,115,[],589.6699798559661,21.0,0.0,0.07
81,ka00la5x,history,A1E7ALK7ZF5GWR,0,112,[],1360.77687659069,58.0,0.0,0.2
82,ka00la5x,history,A5NBPVQRJ3SLI,0,113,[],453.59229219689695,84.0,0.0,0.28
83,ka00la5x,history,A12D5DJ38BLOOT,0,116,[],1133.98073049224,90.0,1.0,1.3
84,ka00la5x,history,A3K8RMYHHGISUI,0,117,[],703.0680529051899,1.0,0.0,0.01
85,ka00la5x,history,A2LF84L3K71GR2,0,119,[],907.1845843937939,4.0,0.0,0.02
86,ka00la5x,history,A3130VIJ6N347B,0,120,[],403.69714005523804,12.0,0.0,0.04
