,session,method,mturker,code,views,id,hist,guess,time,bonus,pay
0,ka00la5x,history,AAZ7T1973N952,sdj8hmo5,0,1,[],473.550353053561,2.0,0.0,0.01
1,ka00la5x,history,A1ZB2OELU4HJU2,g0nwt5le,0,3,[],816.466125954415,43.0,0.0,0.14
2,ka00la5x,history,A2B8AE07W13OX7,gb47my93,0,4,[],1.0,66.0,0.0,0.22
3,ka00la5x,history,A3PVI0ZLZ32BK8,jfvrewmw,0,2,[],750.0,115.0,0.0,0.39
4,ka00la5x,history,A2VDGWD0BBMSP2,x9j8j9y3,0,7,[],358.337910835549,62.0,0.0,0.21
5,ka00la5x,history,A1QAUVWF9FOUQ8,nu4n6z1u,0,9,[],317.514604537828,4.0,0.0,0.01
6,ka00la5x,history,A3I4JF910GYEP9,88wber3j,0,10,[],77.1106896734725,21.0,0.0,0.07
7,ka00la5x,history,A2Y91345D1LQ2C,5kmct7uq,0,11,[],900.0,4.0,0.0,0.01
8,ka00la5x,history,A16RNO7F5Z4KB0,7z4204hy,0,12,[],317.514604537828,21.0,0.0,0.07
9,ka00la5x,history,ATPZZKJXUGQVX,ae9frpbh,0,13,[],272.155375318138,2.0,0.0,0.01
10,ka00la5x,history,AI1C80MVFZXAK,b2frznvx,0,14,[],805.579910941689,4.0,0.0,0.01
11,ka00la5x,history,A38TRK9FTACBMB,jo14hx8g,0,15,[],1043.26227205286,2.0,0.0,0.01
12,ka00la5x,history,A3EG6YEKPXRBJO,14za58z2,0,16,[],907.1845843937939,45.0,0.0,0.15
13,ka00la5x,history,A9J7T2MWVURX2,1gxh6ihg,0,17,[],589.6699798559661,75.0,0.0,0.25
14,ka00la5x,history,ATUCZB2W7VVI7,1zwwxiu8,0,18,[],476.0,12.0,0.0,0.04
15,ka00la5x,history,A3AO9CWIMY299F,kipm1nnq,0,19,[],204.116531488604,5.0,0.0,0.02
16,ka00la5x,history,AFZ0FCH5BDWOM,n8gygfpf,0,22,[],500.0,6.0,0.0,0.02
17,ka00la5x,history,AIR5EJRK7HYI4,uv6obreq,0,24,[],1013.7787730600699,2.0,0.0,0.01
18,ka00la5x,history,A3RSZN0UNN5GSC,m2hhcv65,0,27,[],544.310750636277,6.0,0.0,0.02
19,ka00la5x,history,A1WFX002RMZY7N,133raq72,0,26,[],263.08352947419996,42.0,0.0,0.14
20,ka00la5x,history,AVZOGPWNTUPC4,o5mqrcf6,0,28,[],816.466125954415,5.0,0.0,0.02
21,ka00la5x,history,A3BULG7KJD87UR,4vanz2tw,0,29,[],907.1845843937939,22.0,0.0,0.08
22,ka00la5x,history,A1SI9PMRC9RJQ5,qhliq5tj,0,30,[],72.0,3.0,0.0,0.01
23,ka00la5x,history,AQV2XYHODKDTX,ivbq593d,0,32,[],952.5438136134841,1.0,0.0,0.01
24,ka00la5x,history,A19F75QCU199K8,ik20sk6f,0,35,[],498.951521416587,2.0,0.0,0.01
25,ka00la5x,history,ALWYLVUFJ0MBA,i2kwm7li,0,37,[],561.547257739759,3.0,0.0,0.01
26,ka00la5x,history,A1U35FQG61MG1V,hj3izb3e,0,36,[],850.0,12.0,0.0,0.04
27,ka00la5x,history,A2VBE0DAYKZ4BV,wgi4qj0w,0,38,[],997.903042833174,4.0,0.0,0.01
28,ka00la5x,history,A8G1M6RVRLMZS,6fettoyc,0,39,[],446.788407813944,2.0,0.0,0.01
29,ka00la5x,history,A3BDLRX2X1X28T,3n0ug8k8,0,41,[],262.629937182003,4.0,0.0,0.02
30,ka00la5x,history,AWMQYV1RQM94M,todxcjbv,0,45,[],1000.0,2.0,0.0,0.01
31,ka00la5x,history,ANCCKNF1DKRZO,t7sjca61,0,46,[],181.436916878759,1.0,0.0,0.01
32,ka00la5x,history,A2C3RBOLG8AKAU,6f8sydh5,0,48,[],1270.05841815131,5.0,1.0,1.02
33,ka00la5x,history,A2O0GVJ7DBZSJB,0ixvd9ck,0,49,[],544.310750636277,6.0,0.0,0.02
34,ka00la5x,history,ARFQ8FJRKCUZ6,vpt915ms,0,51,[],222.26022317648,5.0,0.0,0.02
35,ka00la5x,history,A20SXG1DHDIDI7,8utm4xmf,0,52,[],181.436916878759,1.0,0.0,0.01
36,ka00la5x,history,A16QTKULP8HQ6G,04wwpcka,0,54,[],3856.44166825802,19.0,0.0,0.07
37,ka00la5x,history,A2YAS6UIR1S8XS,gzr1xm22,0,55,[],601.009787160889,4.0,0.0,0.02
38,ka00la5x,history,A2N962G55T9MOB,l7vjg4t8,0,56,[],458.12821511886597,5.0,0.0,0.02
39,ka00la5x,history,A1XE5G7H6AO5HH,61vay99q,0,57,[],544.310750636277,2.0,0.0,0.01
40,ka00la5x,history,A2BN56TKLF1095,1x61bk60,0,58,[],1451.4953350300698,5.0,0.0,0.02
41,ka00la5x,history,A34NCA6D67DZ7I,bmbw1ydb,0,60,[],960.254882580831,4.0,0.0,0.02
42,ka00la5x,history,A1BAF8T9JNUFFY,2bob9d4t,0,63,[],510.29132872150905,5.0,0.0,0.02
43,ka00la5x,history,A1NV02SVN1952W,yx09yk0v,0,64,[],510.29132872150905,15.0,0.0,0.05
44,ka00la5x,history,A3E48XODJAFLU7,rc6s456j,0,65,[],510.744921013706,5.0,0.0,0.02
45,ka00la5x,history,AL8KOIH1DJ7D9,6edv8d1d,0,66,[],498.951521416587,2.0,0.0,0.01
46,ka00la5x,history,A22HREFDIY7AZN,r0yt9h8n,0,68,[],106.594188666271,9.0,0.0,0.03
47,ka00la5x,history,A2VGEE0ZIZ8CBQ,hi38a6n4,0,69,[],861.8253551741051,56.0,0.0,0.19
48,ka00la5x,history,AKPXWXJFLHM08,4g0jyom7,0,71,[],110.0,5.0,0.0,0.02
49,ka00la5x,history,A261N5K4WI6LZ9,5uqjb67l,0,72,[],362.873833757518,15.0,0.0,0.05
50,ka00la5x,history,A3FMI8V8R5COHM,kcfuouda,0,73,[],362.873833757518,9.0,0.0,0.03
51,ka00la5x,history,A3BZS2X96LHJRN,2vm1hez8,0,74,[],1179.33995971193,6.0,1.0,1.02
52,ka00la5x,history,A2OLSZ6DD9I239,0e85ml3z,0,76,[],513.920067059084,5.0,0.0,0.02
53,ka00la5x,history,A2QQLILCFFQQNX,nuav298c,0,77,[],226.796146098449,4.0,0.0,0.01
54,ka00la5x,history,A1U3BVXLZI3BQZ,4namuxv5,0,78,[],1100.0,6.0,0.0,0.02
55,ka00la5x,history,A2HZH914LU6O6J,gn3ef1yp,0,79,[],344.73014206964206,3.0,0.0,0.01
56,ka00la5x,history,A1JS6T809ORXEF,dmze9z0z,0,80,[],1133.98073049224,13.0,1.0,1.05
57,ka00la5x,history,A3VNDI4VH9W87E,jiqiuuhn,0,81,[],1000.0,1.0,0.0,0.01
58,ka00la5x,history,ARR1VG3SV6BLW,0vj5ze9k,0,82,[],272.155375318138,20.0,0.0,0.07
59,ka00la5x,history,A4HNS81WU3KY1,qelpbnnv,0,84,[],544.310750636277,14.0,0.0,0.05
60,ka00la5x,history,A3CXK1KSRGU27V,0oi6uo3k,0,85,[],543.403566051883,4.0,0.0,0.01
61,ka00la5x,history,A1EN9IMH5K6QQ6,ny8m8fcp,0,87,[],162.0,3.0,0.0,0.01
62,ka00la5x,history,A2RG35OL29USIZ,182llsoh,0,88,[],800.0,2.0,0.0,0.01
63,ka00la5x,history,A1RGKDDAQN68NO,g8x0ji67,0,89,[],226.796146098449,4.0,0.0,0.01
64,ka00la5x,history,A1N90NJVNSUG6V,7h10r4ir,0,90,[],1250.0,3.0,1.0,1.01
65,ka00la5x,history,AAP7W30OSR9CG,ksbj95s0,0,92,[],1250.0,11.0,1.0,1.04
66,ka00la5x,history,A2RECXCI9WYQS4,4n3tk73t,0,95,[],362.873833757518,32.0,0.0,0.11
67,ka00la5x,history,A11W9XU1ESKSAY,cwu98lwb,0,98,[],1260.0,17.0,1.0,1.06
68,ka00la5x,history,A21V0SPZ59EEA0,65oeo47q,0,97,[],1300.0,48.0,1.0,1.16
69,ka00la5x,history,A1S3GKL6QIS58S,hq64xp12,0,100,[],1350.0,7.0,1.0,1.02
70,ka00la5x,history,A2YN6Z2DAW88XZ,zv1j5gwz,0,99,[],1300.0,14.0,1.0,1.05
71,ka00la5x,history,AVXIS14CG6W0U,okqw544d,0,101,[],816.466125954415,3.0,0.0,0.01
72,ka00la5x,history,A3244QNIOAH7C5,pidmrupv,0,103,[],55.0,7.0,0.0,0.02
73,ka00la5x,history,A23KB5AO13NF7W,fs88hbla,0,102,[],1280.0,35.0,1.0,1.12
74,ka00la5x,history,A3NLA93RQQMSVF,kh4xx3dj,0,105,[],2535.12732108846,5.0,0.0,0.02
75,ka00la5x,history,A3CTVVSWHDN3OA,9nckjc2l,0,107,[],1280.0,25.0,1.0,1.09
76,ka00la5x,history,A1EMSVFCBEFMXR,nxo1btie,0,108,[],1500.0,12.0,0.0,0.04
77,ka00la5x,history,A3B6U8V80CDFPV,mii58lic,0,111,[],1300.0,3.0,1.0,1.01
78,ka00la5x,history,A1SM32WW2YLFMM,tmdefwvu,0,109,[],1171.0,12.0,1.0,1.04
79,ka00la5x,history,AN26GE0GN8DP0,uubpc86d,0,114,[],1260.0,5.0,1.0,1.02
80,ka00la5x,history,A1HTXHJ38BFIDC,3w5czlwp,0,115,[],589.6699798559661,21.0,0.0,0.07
81,ka00la5x,history,A1E7ALK7ZF5GWR,tkcpb8av,0,112,[],1360.77687659069,58.0,0.0,0.2
82,ka00la5x,history,A5NBPVQRJ3SLI,kk3cakkf,0,113,[],453.59229219689695,84.0,0.0,0.28
83,ka00la5x,history,A12D5DJ38BLOOT,zk0ursyl,0,116,[],1133.98073049224,90.0,1.0,1.3
84,ka00la5x,history,A3K8RMYHHGISUI,q9lgz3zk,0,117,[],703.0680529051899,1.0,0.0,0.01
85,ka00la5x,history,A2LF84L3K71GR2,mrqgmntv,0,119,[],907.1845843937939,4.0,0.0,0.02
86,ka00la5x,history,A3130VIJ6N347B,r9lc2a4j,0,120,[],403.69714005523804,12.0,0.0,0.04
87,ka00la5x,history,AKU8343NV2Y98,zusciqa9,0,122,[],226.796146098449,3.0,0.0,0.01
88,ka00la5x,history,A3TDA1NWHNQFE3,7f2awgat,0,123,[],281.227221162076,14.0,0.0,0.05
89,ka00la5x,history,A2KMSW4Y4WZCIF,vec6bh0k,0,124,[],1263.25453376836,1.0,1.0,1.0
90,ka00la5x,history,A95DJ7D0HOKQ4,l0zmwok1,0,126,[],90.7184584393794,2.0,0.0,0.01
